Circuit: * D:\Sim\igbt.asc

Direct Newton iteration for .op point succeeded.
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 ++to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 +to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728541 to 0.00728541
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 ++to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 +to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728542
Heightened Def Con from 0.00728542 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 +to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 +to 0.00728543
Heightened Def Con from 0.00728543 ++to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 +to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 +to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728543
Heightened Def Con from 0.00728543 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 ++to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 +to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728544
Heightened Def Con from 0.00728544 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 +to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 +to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728545
Heightened Def Con from 0.00728545 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 +to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
Heightened Def Con from 0.00728546 to 0.00728546
